dt,gender,age,chainname,number_visit
2015-07-19,female,25_34,Popeyes Louisiana Kitchen,237
2015-07-19,female,45_54,Popeyes Louisiana Kitchen,57
2015-07-19,female,65_plus,Chick-fil-A,16
2015-07-19,female,55_64,Popeyes Louisiana Kitchen,50
2015-07-19,female,65_plus,Popeyes Louisiana Kitchen,19
2015-07-19,female,45_54,Chick-fil-A,123
2015-07-19,male,35_44,Popeyes Louisiana Kitchen,225
2015-07-20,male,25_34,Chick-fil-A,790
2015-07-20,female,65_plus,Popeyes Louisiana Kitchen,11
2015-07-20,female,35_44,Chick-fil-A,592
2015-07-20,female,Under_18,Chick-fil-A,9
2015-07-20,male,55_64,Popeyes Louisiana Kitchen,40
2015-07-20,female,45_54,Chick-fil-A,366
2015-07-20,female,55_64,Chick-fil-A,119
2015-07-20,male,55_64,Chick-fil-A,141
2015-07-20,male,35_44,Chick-fil-A,820
2015-07-20,female,18_24,Popeyes Louisiana Kitchen,27
2015-07-20,female,25_34,Chick-fil-A,756
2015-07-20,male,45_54,Chick-fil-A,447
2015-07-20,female,Under_18,Popeyes Louisiana Kitchen,1
2015-07-20,male,18_24,Popeyes Louisiana Kitchen,33
2015-07-20,female,18_24,Chick-fil-A,174
2015-07-20,male,35_44,Popeyes Louisiana Kitchen,214
2015-07-20,female,65_plus,Chick-fil-A,58
2015-07-20,female,55_64,Popeyes Louisiana Kitchen,33
2015-07-20,male,65_plus,Chick-fil-A,89
2015-07-20,male,25_34,Popeyes Louisiana Kitchen,273
2015-07-20,female,45_54,Popeyes Louisiana Kitchen,66
2015-07-20,male,45_54,Popeyes Louisiana Kitchen,122
2015-07-20,female,35_44,Popeyes Louisiana Kitchen,131
2015-07-20,female,25_34,Popeyes Louisiana Kitchen,227
2015-07-20,male,18_24,Chick-fil-A,127
2015-07-20,male,65_plus,Popeyes Louisiana Kitchen,14
2015-07-20,male,Under_18,Chick-fil-A,5
2015-07-21,female,25_34,Chick-fil-A,770
2015-07-21,male,35_44,Chick-fil-A,819
2015-07-21,female,18_24,Chick-fil-A,198
2015-07-21,female,45_54,Chick-fil-A,378
2015-07-21,male,65_plus,Popeyes Louisiana Kitchen,22
2015-07-21,male,55_64,Popeyes Louisiana Kitchen,49
2015-07-21,male,18_24,Chick-fil-A,132
2015-07-21,female,35_44,Popeyes Louisiana Kitchen,145
2015-07-21,female,55_64,Chick-fil-A,176
2015-07-21,female,55_64,Popeyes Louisiana Kitchen,39
2015-07-21,male,65_plus,Chick-fil-A,59
2015-07-21,male,18_24,Popeyes Louisiana Kitchen,16
2015-07-21,female,65_plus,Chick-fil-A,57
2015-07-21,female,35_44,Chick-fil-A,637
2015-07-21,male,55_64,Chick-fil-A,148
2015-07-21,female,45_54,Popeyes Louisiana Kitchen,60
2015-07-21,male,25_34,Chick-fil-A,858
2015-07-21,male,35_44,Popeyes Louisiana Kitchen,246
2015-07-21,female,25_34,Popeyes Louisiana Kitchen,224
2015-07-21,male,Under_18,Chick-fil-A,6
2015-07-21,female,65_plus,Popeyes Louisiana Kitchen,12
2015-07-21,female,Under_18,Chick-fil-A,7
2015-07-21,male,45_54,Chick-fil-A,445
2015-07-21,male,25_34,Popeyes Louisiana Kitchen,262
2015-07-21,male,45_54,Popeyes Louisiana Kitchen,128
2015-07-21,female,18_24,Popeyes Louisiana Kitchen,32
2015-07-22,male,65_plus,Chick-fil-A,67
2015-07-22,male,25_34,Chick-fil-A,826
2015-07-22,female,45_54,Popeyes Louisiana Kitchen,73
2015-07-22,female,35_44,Chick-fil-A,669
2015-07-22,male,45_54,Popeyes Louisiana Kitchen,128
2015-07-22,male,18_24,Popeyes Louisiana Kitchen,26
2015-07-22,male,35_44,Popeyes Louisiana Kitchen,240
2015-07-22,female,Under_18,Chick-fil-A,10
2015-07-22,male,65_plus,Popeyes Louisiana Kitchen,17
2015-07-22,male,45_54,Chick-fil-A,480
2015-07-22,male,55_64,Chick-fil-A,166
2015-07-22,male,18_24,Chick-fil-A,131
2015-07-22,female,65_plus,Popeyes Louisiana Kitchen,16
2015-07-22,female,25_34,Popeyes Louisiana Kitchen,235
2015-07-22,female,55_64,Popeyes Louisiana Kitchen,32
2015-07-22,female,45_54,Chick-fil-A,401
2015-07-22,female,18_24,Chick-fil-A,186
2015-07-22,male,35_44,Chick-fil-A,904
2015-07-22,female,25_34,Chick-fil-A,803
2015-07-22,female,18_24,Popeyes Louisiana Kitchen,23
2015-07-22,male,Under_18,Chick-fil-A,6
2015-07-22,male,Under_18,Popeyes Louisiana Kitchen,2
2015-07-22,male,25_34,Popeyes Louisiana Kitchen,300
2015-07-22,female,35_44,Popeyes Louisiana Kitchen,158
2015-07-22,male,55_64,Popeyes Louisiana Kitchen,48
2015-07-22,female,55_64,Chick-fil-A,133
2015-07-22,female,65_plus,Chick-fil-A,49
2015-07-23,male,18_24,Popeyes Louisiana Kitchen,30
2015-07-23,female,35_44,Chick-fil-A,734
2015-07-23,male,65_plus,Chick-fil-A,80
2015-07-23,female,25_34,Chick-fil-A,892
2015-07-23,male,45_54,Chick-fil-A,533
2015-07-23,male,35_44,Popeyes Louisiana Kitchen,242
2015-07-23,male,25_34,Chick-fil-A,822
2015-07-23,female,35_44,Popeyes Louisiana Kitchen,169
2015-07-23,female,25_34,Popeyes Louisiana Kitchen,174
2015-07-23,male,55_64,Popeyes Louisiana Kitchen,38
2015-07-23,female,18_24,Chick-fil-A,217
2015-07-23,male,55_64,Chick-fil-A,200
2015-07-23,female,18_24,Popeyes Louisiana Kitchen,32
2015-07-23,female,Under_18,Chick-fil-A,8
2015-07-23,male,65_plus,Popeyes Louisiana Kitchen,14
2015-07-23,female,65_plus,Popeyes Louisiana Kitchen,13
2015-07-23,male,45_54,Popeyes Louisiana Kitchen,137
2015-07-23,male,35_44,Chick-fil-A,948
2015-07-23,male,18_24,Chick-fil-A,159
2015-07-23,female,45_54,Popeyes Louisiana Kitchen,67
2015-07-23,male,Under_18,Popeyes Louisiana Kitchen,1
2015-07-23,male,25_34,Popeyes Louisiana Kitchen,256
2015-07-23,male,Under_18,Chick-fil-A,2
2015-07-23,female,Under_18,Popeyes Louisiana Kitchen,1
2015-07-23,female,55_64,Popeyes Louisiana Kitchen,22
2015-07-23,female,55_64,Chick-fil-A,180
2015-07-23,female,45_54,Chick-fil-A,412
2015-07-23,female,65_plus,Chick-fil-A,70
2015-07-24,male,65_plus,Popeyes Louisiana Kitchen,16
2015-07-24,male,55_64,Chick-fil-A,183
2015-07-24,male,Under_18,Chick-fil-A,7
2015-07-24,female,35_44,Chick-fil-A,798
2015-07-24,male,Under_18,Popeyes Louisiana Kitchen,2
2015-07-24,male,35_44,Popeyes Louisiana Kitchen,248
2015-07-24,female,18_24,Chick-fil-A,252
2015-07-24,male,35_44,Chick-fil-A,998
2015-07-24,male,65_plus,Chick-fil-A,74
2015-07-24,female,55_64,Chick-fil-A,188
2015-07-24,female,35_44,Popeyes Louisiana Kitchen,163
2015-07-24,male,25_34,Chick-fil-A,1012
2015-07-24,female,55_64,Popeyes Louisiana Kitchen,38
2015-07-24,female,18_24,Popeyes Louisiana Kitchen,41
2015-07-24,male,25_34,Popeyes Louisiana Kitchen,288
2015-07-24,male,18_24,Chick-fil-A,179
2015-07-24,female,65_plus,Chick-fil-A,77
2015-07-24,female,Under_18,Chick-fil-A,12
2015-07-24,female,Under_18,Popeyes Louisiana Kitchen,1
2015-07-24,female,65_plus,Popeyes Louisiana Kitchen,16
2015-07-24,male,45_54,Popeyes Louisiana Kitchen,144
2015-07-24,male,18_24,Popeyes Louisiana Kitchen,33
2015-07-24,male,55_64,Popeyes Louisiana Kitchen,48
2015-07-24,female,45_54,Chick-fil-A,434
2015-07-24,female,25_34,Chick-fil-A,1058
2015-07-24,female,25_34,Popeyes Louisiana Kitchen,247
2015-07-24,female,45_54,Popeyes Louisiana Kitchen,92
2015-07-24,male,45_54,Chick-fil-A,543
2015-07-25,male,45_54,Chick-fil-A,680
2015-07-25,male,18_24,Chick-fil-A,159
2015-07-25,male,25_34,Chick-fil-A,1083
2015-07-25,male,65_plus,Chick-fil-A,61
2015-07-25,female,45_54,Chick-fil-A,464
2015-07-25,female,65_plus,Popeyes Louisiana Kitchen,12
2015-07-25,female,45_54,Popeyes Louisiana Kitchen,65
2015-07-25,male,18_24,Popeyes Louisiana Kitchen,46
2015-07-25,female,55_64,Chick-fil-A,162
2015-07-25,male,45_54,Popeyes Louisiana Kitchen,149
2015-07-25,male,55_64,Chick-fil-A,201
2015-07-25,female,25_34,Popeyes Louisiana Kitchen,269
2015-07-25,male,35_44,Popeyes Louisiana Kitchen,248
2015-07-25,female,25_34,Chick-fil-A,1069
2015-07-25,male,35_44,Chick-fil-A,1203
2015-07-25,male,55_64,Popeyes Louisiana Kitchen,43
2015-07-25,female,Under_18,Chick-fil-A,13
2015-07-25,male,25_34,Popeyes Louisiana Kitchen,313
2015-07-25,male,Under_18,Chick-fil-A,6
2015-07-25,female,55_64,Popeyes Louisiana Kitchen,36
2015-07-25,female,35_44,Chick-fil-A,871
2015-07-25,female,65_plus,Chick-fil-A,62
2015-07-25,female,18_24,Chick-fil-A,247
2015-07-25,female,35_44,Popeyes Louisiana Kitchen,200
2015-07-25,female,18_24,Popeyes Louisiana Kitchen,32
2015-07-25,male,65_plus,Popeyes Louisiana Kitchen,19
2015-07-26,female,Under_18,Chick-fil-A,3
2015-07-26,male,45_54,Popeyes Louisiana Kitchen,122
2015-07-26,male,25_34,Chick-fil-A,366
2015-07-26,female,65_plus,Popeyes Louisiana Kitchen,9
2015-07-26,female,18_24,Popeyes Louisiana Kitchen,39
2015-07-26,male,35_44,Chick-fil-A,293
2015-07-26,female,65_plus,Chick-fil-A,20
2015-07-26,male,18_24,Popeyes Louisiana Kitchen,34
2015-07-26,female,45_54,Popeyes Louisiana Kitchen,72
2015-07-26,male,Under_18,Chick-fil-A,5
2015-07-26,male,55_64,Popeyes Louisiana Kitchen,41
2015-07-26,female,35_44,Popeyes Louisiana Kitchen,138
2015-07-26,female,18_24,Chick-fil-A,78
2015-07-26,male,55_64,Chick-fil-A,70
2015-07-26,male,35_44,Popeyes Louisiana Kitchen,250
2015-07-26,male,65_plus,Popeyes Louisiana Kitchen,9
2015-07-26,female,45_54,Chick-fil-A,139
2015-07-26,female,55_64,Chick-fil-A,57
2015-07-26,female,25_34,Chick-fil-A,309
2015-07-26,male,18_24,Chick-fil-A,47
2015-07-26,female,55_64,Popeyes Louisiana Kitchen,32
2015-07-26,male,25_34,Popeyes Louisiana Kitchen,266
2015-07-26,male,65_plus,Chick-fil-A,25
2015-07-26,male,45_54,Chick-fil-A,188
2015-07-26,female,Under_18,Popeyes Louisiana Kitchen,3
2015-07-26,female,35_44,Chick-fil-A,226
2015-07-26,female,25_34,Popeyes Louisiana Kitchen,226
2015-07-27,female,55_64,Chick-fil-A,153
2015-07-27,female,25_34,Chick-fil-A,762
2015-07-27,female,Under_18,Chick-fil-A,5
2015-07-27,male,45_54,Popeyes Louisiana Kitchen,132
2015-07-27,female,65_plus,Chick-fil-A,60
2015-07-27,male,65_plus,Popeyes Louisiana Kitchen,19
2015-07-27,male,65_plus,Chick-fil-A,59
2015-07-27,female,65_plus,Popeyes Louisiana Kitchen,16
2015-07-27,male,55_64,Popeyes Louisiana Kitchen,53
2015-07-27,female,45_54,Chick-fil-A,351
2015-07-27,male,25_34,Chick-fil-A,743
2015-07-27,male,18_24,Chick-fil-A,131
2015-07-27,male,55_64,Chick-fil-A,158
2015-07-27,female,55_64,Popeyes Louisiana Kitchen,28
2015-07-27,male,35_44,Popeyes Louisiana Kitchen,249
2015-07-27,female,18_24,Chick-fil-A,196
2015-07-27,male,25_34,Popeyes Louisiana Kitchen,259
2015-07-27,male,45_54,Chick-fil-A,486
2015-07-27,male,Under_18,Chick-fil-A,3
2015-07-27,female,35_44,Popeyes Louisiana Kitchen,130
2015-07-27,female,35_44,Chick-fil-A,625
2015-07-27,male,18_24,Popeyes Louisiana Kitchen,36
2015-07-27,male,35_44,Chick-fil-A,778
2015-07-27,female,25_34,Popeyes Louisiana Kitchen,167
2015-07-27,female,18_24,Popeyes Louisiana Kitchen,39
2015-07-27,female,45_54,Popeyes Louisiana Kitchen,66
2015-07-28,male,55_64,Chick-fil-A,161
2015-07-28,female,45_54,Popeyes Louisiana Kitchen,75
2015-07-28,female,Under_18,Popeyes Louisiana Kitchen,1
2015-07-28,female,25_34,Chick-fil-A,810
2015-07-28,female,35_44,Popeyes Louisiana Kitchen,132
2015-07-28,female,25_34,Popeyes Louisiana Kitchen,205
2015-07-28,female,55_64,Chick-fil-A,164
2015-07-28,male,Under_18,Chick-fil-A,4
2015-07-28,female,Under_18,Chick-fil-A,8
2015-07-28,male,18_24,Popeyes Louisiana Kitchen,41
2015-07-28,male,35_44,Popeyes Louisiana Kitchen,283
2015-07-28,female,55_64,Popeyes Louisiana Kitchen,34
2015-07-28,male,55_64,Popeyes Louisiana Kitchen,47
2015-07-28,male,25_34,Popeyes Louisiana Kitchen,256
2015-07-28,female,35_44,Chick-fil-A,637
2015-07-28,female,18_24,Chick-fil-A,204
2015-07-28,male,35_44,Chick-fil-A,827
2015-07-28,male,65_plus,Popeyes Louisiana Kitchen,13
2015-07-28,male,45_54,Popeyes Louisiana Kitchen,126
2015-07-28,male,18_24,Chick-fil-A,148
2015-07-28,male,45_54,Chick-fil-A,511
2015-07-28,female,45_54,Chick-fil-A,401
2015-07-28,female,65_plus,Popeyes Louisiana Kitchen,12
2015-07-28,male,65_plus,Chick-fil-A,68
2015-07-28,female,65_plus,Chick-fil-A,63
2015-07-28,male,25_34,Chick-fil-A,864
2015-07-28,female,18_24,Popeyes Louisiana Kitchen,41
2015-07-29,female,18_24,Popeyes Louisiana Kitchen,46
2015-07-29,female,18_24,Chick-fil-A,213
2015-07-29,male,55_64,Chick-fil-A,172
2015-07-29,female,45_54,Popeyes Louisiana Kitchen,79
2015-07-29,female,Under_18,Chick-fil-A,17
2015-07-29,female,55_64,Chick-fil-A,173
2015-07-29,male,Under_18,Chick-fil-A,4
2015-07-29,female,25_34,Chick-fil-A,866
2015-07-29,female,35_44,Chick-fil-A,704
2015-07-29,male,45_54,Chick-fil-A,551
2015-07-29,male,25_34,Chick-fil-A,845
2015-07-29,male,25_34,Popeyes Louisiana Kitchen,299
2015-07-29,male,18_24,Chick-fil-A,158
2015-07-29,female,55_64,Popeyes Louisiana Kitchen,29
2015-07-29,female,45_54,Chick-fil-A,398
2015-07-29,female,65_plus,Chick-fil-A,64
2015-07-29,female,Under_18,Popeyes Louisiana Kitchen,1
2015-07-29,male,35_44,Popeyes Louisiana Kitchen,267
2015-07-29,male,45_54,Popeyes Louisiana Kitchen,110
2015-07-29,male,65_plus,Chick-fil-A,81
2015-07-29,female,25_34,Popeyes Louisiana Kitchen,209
2015-07-29,female,35_44,Popeyes Louisiana Kitchen,153
2015-07-29,male,35_44,Chick-fil-A,853
2015-07-29,female,65_plus,Popeyes Louisiana Kitchen,11
2015-07-29,male,55_64,Popeyes Louisiana Kitchen,51
2015-07-29,male,18_24,Popeyes Louisiana Kitchen,47
2015-07-29,male,65_plus,Popeyes Louisiana Kitchen,18
2015-07-30,male,18_24,Popeyes Louisiana Kitchen,38
2015-07-30,female,65_plus,Popeyes Louisiana Kitchen,26
2015-07-30,male,55_64,Popeyes Louisiana Kitchen,49
2015-07-30,male,55_64,Chick-fil-A,166
2015-07-30,female,35_44,Popeyes Louisiana Kitchen,148
2015-07-30,female,45_54,Chick-fil-A,409
2015-07-30,female,25_34,Popeyes Louisiana Kitchen,202
2015-07-30,female,Under_18,Popeyes Louisiana Kitchen,3
2015-07-30,female,55_64,Chick-fil-A,184
2015-07-30,male,45_54,Chick-fil-A,519
2015-07-30,female,55_64,Popeyes Louisiana Kitchen,35
2015-07-30,male,18_24,Chick-fil-A,147
2015-07-30,male,25_34,Popeyes Louisiana Kitchen,288
2015-07-30,male,35_44,Popeyes Louisiana Kitchen,270
2015-07-30,male,65_plus,Chick-fil-A,57
2015-07-30,male,25_34,Chick-fil-A,893
2015-07-30,female,18_24,Chick-fil-A,224
2015-07-30,female,Under_18,Chick-fil-A,15
2015-07-30,female,65_plus,Chick-fil-A,68
2015-07-30,male,Under_18,Chick-fil-A,5
2015-07-30,male,35_44,Chick-fil-A,905
2015-07-30,male,45_54,Popeyes Louisiana Kitchen,125
2015-07-30,female,18_24,Popeyes Louisiana Kitchen,39
2015-07-30,male,Under_18,Popeyes Louisiana Kitchen,1
2015-07-30,female,35_44,Chick-fil-A,746
2015-07-30,female,25_34,Chick-fil-A,877
2015-07-30,male,65_plus,Popeyes Louisiana Kitchen,19
2015-07-30,female,45_54,Popeyes Louisiana Kitchen,83
2015-07-31,male,18_24,Chick-fil-A,154
2015-07-31,female,55_64,Chick-fil-A,175
2015-07-31,male,65_plus,Popeyes Louisiana Kitchen,17
2015-07-31,female,65_plus,Popeyes Louisiana Kitchen,15
2015-07-31,female,18_24,Popeyes Louisiana Kitchen,39
2015-07-31,male,25_34,Chick-fil-A,924
2015-07-31,female,Under_18,Popeyes Louisiana Kitchen,2
2015-07-31,female,35_44,Popeyes Louisiana Kitchen,157
2015-07-31,male,65_plus,Chick-fil-A,77
2015-07-31,male,18_24,Popeyes Louisiana Kitchen,25
2015-07-31,male,Under_18,Chick-fil-A,3
2015-07-31,female,65_plus,Chick-fil-A,75
2015-07-31,male,55_64,Chick-fil-A,185
2015-07-31,female,Under_18,Chick-fil-A,15
2015-07-31,male,25_34,Popeyes Louisiana Kitchen,268
2015-07-31,male,Under_18,Popeyes Louisiana Kitchen,1
2015-07-31,male,45_54,Chick-fil-A,544
2015-07-31,male,35_44,Popeyes Louisiana Kitchen,260
2015-07-31,female,25_34,Chick-fil-A,944
2015-07-31,female,45_54,Popeyes Louisiana Kitchen,97
2015-07-31,female,35_44,Chick-fil-A,816
2015-07-31,male,55_64,Popeyes Louisiana Kitchen,42
2015-07-31,male,45_54,Popeyes Louisiana Kitchen,123
2015-07-31,female,55_64,Popeyes Louisiana Kitchen,39
2015-07-31,female,18_24,Chick-fil-A,224
2015-07-31,female,25_34,Popeyes Louisiana Kitchen,244
2015-07-31,female,45_54,Chick-fil-A,405
2015-07-31,male,35_44,Chick-fil-A,929
2015-08-01,male,35_44,Chick-fil-A,1022
2015-08-01,female,55_64,Popeyes Louisiana Kitchen,18
2015-08-01,female,35_44,Popeyes Louisiana Kitchen,167
2015-08-01,female,25_34,Chick-fil-A,1000
2015-08-01,female,45_54,Popeyes Louisiana Kitchen,69
2015-08-01,female,Under_18,Chick-fil-A,14
2015-08-01,male,25_34,Popeyes Louisiana Kitchen,254
2015-08-01,male,Under_18,Popeyes Louisiana Kitchen,1
2015-08-01,male,45_54,Chick-fil-A,637
2015-08-01,male,55_64,Popeyes Louisiana Kitchen,34
2015-08-01,male,65_plus,Chick-fil-A,57
2015-08-01,female,18_24,Popeyes Louisiana Kitchen,51
2015-08-01,male,45_54,Popeyes Louisiana Kitchen,111
2015-08-01,male,18_24,Popeyes Louisiana Kitchen,27
2015-08-01,male,55_64,Chick-fil-A,196
2015-08-01,male,35_44,Popeyes Louisiana Kitchen,248
2015-08-01,male,25_34,Chick-fil-A,982
2015-08-01,female,65_plus,Popeyes Louisiana Kitchen,8
2015-08-01,female,Under_18,Popeyes Louisiana Kitchen,3
2015-08-01,female,55_64,Chick-fil-A,183
2015-08-01,male,18_24,Chick-fil-A,163
2015-08-01,male,Under_18,Chick-fil-A,4
2015-08-01,female,35_44,Chick-fil-A,755
2015-08-01,female,18_24,Chick-fil-A,276
2015-08-01,female,65_plus,Chick-fil-A,53
2015-08-01,female,25_34,Popeyes Louisiana Kitchen,244
2015-08-01,female,45_54,Chick-fil-A,468
2015-08-01,male,65_plus,Popeyes Louisiana Kitchen,15
2015-08-02,female,65_plus,Chick-fil-A,20
2015-08-02,male,65_plus,Popeyes Louisiana Kitchen,7
2015-08-02,male,25_34,Popeyes Louisiana Kitchen,286
2015-08-02,male,18_24,Popeyes Louisiana Kitchen,29
2015-08-02,female,25_34,Chick-fil-A,271
2015-08-02,female,18_24,Popeyes Louisiana Kitchen,36
2015-08-02,female,65_plus,Popeyes Louisiana Kitchen,10
2015-08-02,male,25_34,Chick-fil-A,296
2015-08-02,female,45_54,Popeyes Louisiana Kitchen,78
2015-08-02,male,55_64,Chick-fil-A,44
2015-08-02,male,35_44,Popeyes Louisiana Kitchen,216
2015-08-02,male,35_44,Chick-fil-A,262
2015-08-02,male,45_54,Popeyes Louisiana Kitchen,138
2015-08-02,female,35_44,Chick-fil-A,210
2015-08-02,female,55_64,Chick-fil-A,60
2015-08-02,female,25_34,Popeyes Louisiana Kitchen,213
2015-08-02,female,18_24,Chick-fil-A,80
2015-08-02,female,45_54,Chick-fil-A,112
2015-08-02,male,65_plus,Chick-fil-A,31
2015-08-02,male,45_54,Chick-fil-A,157
2015-08-02,female,35_44,Popeyes Louisiana Kitchen,146
2015-08-02,male,18_24,Chick-fil-A,66
2015-08-02,female,Under_18,Chick-fil-A,4
2015-08-02,female,Under_18,Popeyes Louisiana Kitchen,4
2015-08-02,male,55_64,Popeyes Louisiana Kitchen,39
2015-08-02,male,Under_18,Chick-fil-A,3
2015-08-02,female,55_64,Popeyes Louisiana Kitchen,25
2015-08-03,female,65_plus,Popeyes Louisiana Kitchen,7
2015-08-03,female,45_54,Chick-fil-A,372
2015-08-03,male,45_54,Popeyes Louisiana Kitchen,112
2015-08-03,male,18_24,Popeyes Louisiana Kitchen,31
2015-08-03,male,Under_18,Chick-fil-A,4
2015-08-03,male,25_34,Popeyes Louisiana Kitchen,262
2015-08-03,male,25_34,Chick-fil-A,730
2015-08-03,male,35_44,Chick-fil-A,754
2015-08-03,male,55_64,Popeyes Louisiana Kitchen,48
2015-08-03,female,18_24,Chick-fil-A,231
2015-08-03,female,65_plus,Chick-fil-A,59
2015-08-03,male,35_44,Popeyes Louisiana Kitchen,233
2015-08-03,female,35_44,Chick-fil-A,595
2015-08-03,male,65_plus,Popeyes Louisiana Kitchen,17
2015-08-03,male,55_64,Chick-fil-A,131
2015-08-03,female,55_64,Popeyes Louisiana Kitchen,31
2015-08-03,female,25_34,Popeyes Louisiana Kitchen,205
2015-08-03,female,55_64,Chick-fil-A,127
2015-08-03,female,25_34,Chick-fil-A,728
2015-08-03,female,35_44,Popeyes Louisiana Kitchen,135
2015-08-03,female,18_24,Popeyes Louisiana Kitchen,42
2015-08-03,male,45_54,Chick-fil-A,430
2015-08-03,female,45_54,Popeyes Louisiana Kitchen,57
2015-08-03,male,65_plus,Chick-fil-A,67
2015-08-03,female,Under_18,Chick-fil-A,13
2015-08-03,male,18_24,Chick-fil-A,157
2015-08-04,male,35_44,Popeyes Louisiana Kitchen,273
2015-08-04,female,25_34,Chick-fil-A,821
2015-08-04,male,65_plus,Popeyes Louisiana Kitchen,13
2015-08-04,male,45_54,Popeyes Louisiana Kitchen,146
2015-08-04,female,65_plus,Popeyes Louisiana Kitchen,10
2015-08-04,female,35_44,Popeyes Louisiana Kitchen,144
2015-08-04,male,25_34,Chick-fil-A,803
2015-08-04,female,45_54,Chick-fil-A,319
2015-08-04,female,18_24,Popeyes Louisiana Kitchen,43
2015-08-04,female,25_34,Popeyes Louisiana Kitchen,225
2015-08-04,male,35_44,Chick-fil-A,844
2015-08-04,female,65_plus,Chick-fil-A,58
2015-08-04,female,Under_18,Chick-fil-A,16
2015-08-04,female,18_24,Chick-fil-A,208
2015-08-04,male,55_64,Popeyes Louisiana Kitchen,58
2015-08-04,male,Under_18,Chick-fil-A,6
2015-08-04,male,18_24,Chick-fil-A,170
2015-08-04,female,55_64,Chick-fil-A,134
2015-08-04,male,18_24,Popeyes Louisiana Kitchen,43
2015-08-04,female,35_44,Chick-fil-A,649
2015-08-04,male,65_plus,Chick-fil-A,65
2015-08-04,male,55_64,Chick-fil-A,153
2015-08-04,female,45_54,Popeyes Louisiana Kitchen,77
2015-08-04,female,Under_18,Popeyes Louisiana Kitchen,2
2015-08-04,male,45_54,Chick-fil-A,447
2015-08-04,male,25_34,Popeyes Louisiana Kitchen,304
2015-08-04,female,55_64,Popeyes Louisiana Kitchen,35
2015-08-05,male,45_54,Chick-fil-A,494
2015-08-05,male,45_54,Popeyes Louisiana Kitchen,125
2015-08-05,male,65_plus,Popeyes Louisiana Kitchen,14
2015-08-05,male,18_24,Chick-fil-A,180
2015-08-05,male,35_44,Popeyes Louisiana Kitchen,219
2015-08-05,female,55_64,Popeyes Louisiana Kitchen,32
2015-08-05,male,Under_18,Chick-fil-A,7
2015-08-05,male,25_34,Popeyes Louisiana Kitchen,288
2015-08-05,female,Under_18,Popeyes Louisiana Kitchen,1
2015-08-05,female,25_34,Popeyes Louisiana Kitchen,253
2015-08-05,male,55_64,Popeyes Louisiana Kitchen,46
2015-08-05,male,35_44,Chick-fil-A,829
2015-08-05,female,65_plus,Popeyes Louisiana Kitchen,18
2015-08-05,female,25_34,Chick-fil-A,758
2015-08-05,female,45_54,Chick-fil-A,390
2015-08-05,male,55_64,Chick-fil-A,159
2015-08-05,female,45_54,Popeyes Louisiana Kitchen,80
2015-08-05,male,65_plus,Chick-fil-A,61
2015-08-05,female,35_44,Chick-fil-A,608
2015-08-05,female,18_24,Popeyes Louisiana Kitchen,52
2015-08-05,female,35_44,Popeyes Louisiana Kitchen,169
2015-08-05,male,25_34,Chick-fil-A,768
2015-08-05,female,18_24,Chick-fil-A,222
2015-08-05,male,18_24,Popeyes Louisiana Kitchen,29
2015-08-05,female,Under_18,Chick-fil-A,20
2015-08-05,female,55_64,Chick-fil-A,166
2015-08-05,female,65_plus,Chick-fil-A,70
2015-08-06,male,35_44,Popeyes Louisiana Kitchen,231
2015-08-06,male,55_64,Chick-fil-A,184
2015-08-06,male,18_24,Popeyes Louisiana Kitchen,41
2015-08-06,male,65_plus,Popeyes Louisiana Kitchen,28
2015-08-06,female,Under_18,Chick-fil-A,12
2015-08-06,male,65_plus,Chick-fil-A,55
2015-08-06,male,18_24,Chick-fil-A,173
2015-08-06,female,Under_18,Popeyes Louisiana Kitchen,3
2015-08-06,female,25_34,Popeyes Louisiana Kitchen,223
2015-08-06,male,45_54,Chick-fil-A,494
2015-08-06,male,55_64,Popeyes Louisiana Kitchen,41
2015-08-06,female,65_plus,Popeyes Louisiana Kitchen,14
2015-08-06,female,18_24,Chick-fil-A,216
